code,parentcode,name-mr,name-en,count
ZE16A104/SP2-835,ZE16A104#,,,1
ZE16A104/SP2-836,ZE16A104#,,,1
ZE16A104/SP2-837,ZE16A104#,,,1
ZE16A104/SP2-838,ZE16A104#,,,1
ZE16A104/SP2-839,ZE16A104#,,,1
ZE16A104/SP2-840,ZE16A104#,,,1
ZE16A104/SP2-841,ZE16A104#,,,1
ZE16A104/SP2-842,ZE16A104#,,,1
ZE16A104/SP2-843,ZE16A104#,,,1
ZE16A104/SP2-844,ZE16A104#,,,1
ZE16A104/SP2-845,ZE16A104#,,,1
ZE16A104/SP2-846,ZE16A104#,,,1
ZE16A104/SP2-847,ZE16A104#,,,1
ZE16A104/SP2-848,ZE16A104#,,,1
ZE16A104/SP2-849,ZE16A104#,,,1
ZE16A104/SP2-850,ZE16A104#,,,1
ZE16A104/SP2-851,ZE16A104#,,,1
ZE16A104/SP2-852,ZE16A104#,,,1
ZE16A104/SP2-853,ZE16A104#,,,1
ZE16A104/SP2-854,ZE16A104#,,,1
ZE16A104/SP2-855,ZE16A104#,,,1
ZE16A104/SP2-856,ZE16A104#,,,1
ZE16A104/SP2-857,ZE16A104#,,,1
ZE16A104/SP2-858,ZE16A104#,,,1
ZE16A104/SP2-859,ZE16A104#,,,1
ZE16A104/SP2-860,ZE16A104#,,,1
ZE16A104/SP2-861,ZE16A104#,,,1
ZE16A104/SP2-862,ZE16A104#,,,1
ZE16A104/SP2-863,ZE16A104#,,,1
ZE16A104/SP2-864,ZE16A104#,,,1
ZE16A104/SP2-865,ZE16A104#,,,1
ZE16A104/SP2-866,ZE16A104#,,,1
ZE16A104/SP2-867,ZE16A104#,,,1
ZE16A104/SP2-868,ZE16A104#,,,1
ZE16A104/SP2-869,ZE16A104#,,,1
ZE16A104/SP2-870,ZE16A104#,,,1
ZE16A104/SP2-871,ZE16A104#,,,1
ZE16A104/SP2-872,ZE16A104#,,,1
ZE16A104/SP2-873,ZE16A104#,,,1
ZE16A104/SP2-874,ZE16A104#,,,1
ZE16A104/SP2-875,ZE16A104#,,,1
ZE16A104/SP2-876,ZE16A104#,,,1
ZE16A104/SP2-877,ZE16A104#,,,1
ZE16A104/SP2-878,ZE16A104#,,,1
ZE16A104/SP2-879,ZE16A104#,,,1
ZE16A104/SP2-880,ZE16A104#,,,1
ZE16A104/SP2-881,ZE16A104#,,,1
ZE16A104/SP2-882,ZE16A104#,,,1
ZE16A104/SP2-883,ZE16A104#,,,1
ZE16A104/SP2-884,ZE16A104#,,,1
ZE16A104/SP2-885,ZE16A104#,,,1
ZE16A104/SP2-886,ZE16A104#,,,1
ZE16A104/SP2-887,ZE16A104#,,,1
ZE16A104/SP2-888,ZE16A104#,,,1
ZE16A104/SP2-889,ZE16A104#,,,1
ZE16A104/SP2-890,ZE16A104#,,,1
ZE16A104/SP2-891,ZE16A104#,,,1
ZE16A104/SP2-892,ZE16A104#,,,1
ZE16A104/SP2-893,ZE16A104#,,,1
ZE16A104/SP2-894,ZE16A104#,,,1
ZE16A104/SP2-895,ZE16A104#,,,1
ZE16A104/SP2-896,ZE16A104#,,,1
ZE16A104/SP2-897,ZE16A104#,,,1
ZE16A104/SP2-898,ZE16A104#,,,1
ZE16A104/SP2-899,ZE16A104#,,,1
ZE16A104/SP2-900,ZE16A104#,,,1
ZE16A104/SP2-901,ZE16A104#,,,1
ZE16A104/SP2-902,ZE16A104#,,,1
ZE16A104/SP2-903,ZE16A104#,,,1
ZE16A104/SP2-904,ZE16A104#,,,1
ZE16A104/SP2-905,ZE16A104#,,,1
ZE16A104/SP2-906,ZE16A104#,,,1
ZE16A104/SP2-907,ZE16A104#,,,1
ZE16A104/SP2-908,ZE16A104#,,,1
ZE16A104/SP2-909,ZE16A104#,,,1
ZE16A104/SP2-910,ZE16A104#,,,1
ZE16A104/SP2-911,ZE16A104#,,,1
ZE16A104/SP2-912,ZE16A104#,,,1
ZE16A104/SP2-913,ZE16A104#,,,1
ZE16A104/SP2-914,ZE16A104#,,,1
ZE16A104/SP2-915,ZE16A104#,,,1
ZE16A104/SP2-916,ZE16A104#,,,1
ZE16A104/SP2-917,ZE16A104#,,,1
ZE16A104/SP2-918,ZE16A104#,,,1
ZE16A104/SP2-919,ZE16A104#,,,1
ZE16A104/SP2-920,ZE16A104#,,,1
ZE16A104/SP2-921,ZE16A104#,,,1
ZE16A104/SP2-922,ZE16A104#,,,1
ZE16A104/SP2-923,ZE16A104#,,,1
ZE16A104/SP2-924,ZE16A104#,,,1
ZE16A104/SP2-925,ZE16A104#,,,1
ZE16A104/SP2-926,ZE16A104#,,,1
ZE16A104/SP2-927,ZE16A104#,,,1
ZE16A104/SP2-928,ZE16A104#,,,1
ZE16A104/SP2-929,ZE16A104#,,,1
ZE16A104/SP2-930,ZE16A104#,,,1
ZE16A104/SP2-931,ZE16A104#,,,1
ZE16A104/SP2-932,ZE16A104#,,,1
ZE16A104/SP2-933,ZE16A104#,,,1
ZE16A104/SP2-934,ZE16A104#,,,1
ZE16A104/SP2-935,ZE16A104#,,,1
ZE16A104/SP2-936,ZE16A104#,,,1
ZE16A104/SP2-937,ZE16A104#,,,1
ZE16A104/SP2-938,ZE16A104#,,,1
ZE16A104/SP2-939,ZE16A104#,,,1
ZE16A104/SP2-940,ZE16A104#,,,1
ZE16A104/SP2-941,ZE16A104#,,,1
ZE16A104/SP2-942,ZE16A104#,,,1
ZE16A104/SP2-943,ZE16A104#,,,1
ZE16A104/SP2-944,ZE16A104#,,,1
ZE16A104/SP2-945,ZE16A104#,,,1
ZE16A104/SP2-946,ZE16A104#,,,1
ZE16A104/SP2-947,ZE16A104#,,,1
ZE16A104/SP2-948,ZE16A104#,,,1
ZE16A104/SP2-949,ZE16A104#,,,1
ZE16A104/SP2-950,ZE16A104#,,,1
ZE16A104/SP2-951,ZE16A104#,,,1
ZE16A104/SP2-952,ZE16A104#,,,1
ZE16A104/SP2-953,ZE16A104#,,,1
ZE16A104/SP2-954,ZE16A104#,,,1
ZE16A104/SP2-955,ZE16A104#,,,1
ZE16A104/SP2-956,ZE16A104#,,,1
ZE16A104/SP2-957,ZE16A104#,,,1
ZE16A104/SP2-958,ZE16A104#,,,1
ZE16A104/SP2-959,ZE16A104#,,,1
ZE16A104/SP2-960,ZE16A104#,,,1
ZE16A104/SP2-961,ZE16A104#,,,1
ZE16A104/SP2-962,ZE16A104#,,,1
ZE16A104/SP2-963,ZE16A104#,,,1
ZE16A104/SP2-964,ZE16A104#,,,1
ZE16A104/SP2-965,ZE16A104#,,,1
ZE16A104/SP2-966,ZE16A104#,,,1
ZE16A104/SP2-967,ZE16A104#,,,1
ZE16A104/SP2-968,ZE16A104#,,,1
ZE16A104/SP2-969,ZE16A104#,,,1
ZE16A104/SP2-970,ZE16A104#,,,1
